  erp_order_lines  ·  2522 lignes  ·  9 colonnes,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
OL001469,SO00581,PRD0482,1,8209.45,10,7388.51,TND,Delivered
OL001470,SO00581,PRD0207,5,30760.34,0,153801.7,TND,Delivered
OL001471,SO00582,PRD0219,6,23062.58,5,131456.71,TND,Pending
OL001472,SO00582,PRD0405,4,17111.48,5,65023.62,TND,Delivered
OL001473,SO00582,PRD0196,5,1904.45,0,9522.25,TND,Delivered
OL001474,SO00583,PRD0371,10,19527.23,0,195272.3,TND,Cancelled
OL001475,SO00583,PRD0246,1,46508.11,10,41857.3,TND,Delivered
OL001476,SO00583,PRD0483,8,10063.87,0,80510.96,TND,Cancelled
OL001477,SO00584,PRD0031,6,26768.69,0,160612.14,TND,Delivered
OL001478,SO00584,PRD0052,5,22607.92,0,113039.6,TND,Delivered
OL001479,SO00584,PRD0029,2,34043.27,0,68086.54,TND,Shipped
OL001480,SO00584,PRD0328,7,36367.34,10,229114.24,TND,Shipped
OL001481,SO00585,PRD0294,2,10813.85,0,21627.7,TND,Delivered
OL001482,SO00585,PRD0103,9,19689.56,10,159485.44,TND,Delivered
OL001483,SO00585,PRD0288,9,35182.62,10,284979.22,TND,Pending
OL001484,SO00586,PRD0396,2,41393.4,10,74508.12,TND,Pending
OL001485,SO00586,PRD0395,6,13695.1,15,69845.01,TND,Delivered
OL001486,SO00587,PRD0383,6,47388.87,0,284333.22,TND,Delivered
OL001487,SO00587,PRD0453,6,9767.64,0,58605.84,TND,Cancelled
OL001488,SO00587,PRD0110,5,46582.29,0,232911.45,TND,Pending
OL001489,SO00587,PRD0095,1,39136.44,0,39136.44,TND,Pending
OL001490,SO00588,PRD0203,1,14592.26,10,13133.03,TND,Delivered
OL001491,SO00588,PRD0413,9,37753.29,0,339779.61,TND,Pending
OL001492,SO00588,PRD0250,1,10438.86,15,8873.03,TND,Shipped
OL001493,SO00588,PRD0409,6,11349.73,10,61288.54,TND,Delivered
OL001494,SO00589,PRD0325,2,28849.29,5,54813.65,TND,Cancelled
OL001495,SO00589,PRD0035,2,28788.69,5,54698.51,TND,Shipped
OL001496,SO00589,PRD0377,2,30128.78,5,57244.68,TND,Delivered
OL001497,SO00590,PRD0385,7,47103.52,10,296752.18,TND,Delivered
OL001498,SO00590,PRD0038,3,6557.79,5,18689.7,TND,Delivered
OL001499,SO00591,PRD0233,7,29214.54,10,184051.6,TND,Delivered
OL001500,SO00591,PRD0271,5,37977.41,0,189887.05,TND,Shipped
OL001501,SO00591,PRD0400,1,20072.67,0,20072.67,TND,Delivered
OL001502,SO00592,PRD0133,4,32946.53,5,125196.81,TND,Shipped
OL001503,SO00592,PRD0439,9,24852.41,0,223671.69,TND,Pending
OL001504,SO00593,PRD0458,10,1397.93,0,13979.3,TND,Shipped
OL001505,SO00593,PRD0451,4,25443.89,0,101775.56,TND,Delivered
OL001506,SO00593,PRD0367,9,27477.66,5,234933.99,TND,Shipped
OL001507,SO00594,PRD0277,2,23948.72,0,47897.44,TND,Delivered
OL001508,SO00594,PRD0179,4,40026.59,5,152101.04,TND,Delivered
OL001509,SO00595,PRD0218,4,30907.79,15,105086.49,TND,Delivered
OL001510,SO00595,PRD0139,6,13359.01,0,80154.06,TND,Shipped
OL001511,SO00596,PRD0064,1,6616.47,0,6616.47,TND,Pending
OL001512,SO00596,PRD0428,4,21976.65,0,87906.6,TND,Delivered
OL001513,SO00596,PRD0486,7,16508.93,0,115562.51,TND,Shipped
OL001514,SO00596,PRD0193,10,10858.56,10,97727.04,TND,Delivered
OL001515,SO00597,PRD0260,10,21590.15,5,205106.42,TND,Delivered
OL001516,SO00597,PRD0468,4,22387,0,89548,TND,Delivered
OL001517,SO00598,PRD0384,4,48143.8,0,192575.2,TND,Delivered
OL001518,SO00598,PRD0163,9,4168.68,0,37518.12,TND,Delivered
OL001519,SO00598,PRD0213,2,26138.86,15,44436.06,TND,Delivered
OL001520,SO00599,PRD0412,2,5497.01,0,10994.02,TND,Shipped
OL001521,SO00599,PRD0216,2,2732.74,0,5465.48,TND,Shipped
OL001522,SO00599,PRD0205,5,49966.22,0,249831.1,TND,Pending
OL001523,SO00599,PRD0493,7,6748.51,10,42515.61,TND,Delivered
OL001524,SO00600,PRD0374,6,10636.28,0,63817.68,TND,Shipped
OL001525,SO00600,PRD0332,3,37603.12,5,107168.89,TND,Delivered
OL001526,SO00600,PRD0460,3,15182.05,0,45546.15,TND,Delivered
OL001527,SO00601,PRD0032,10,3820.09,10,34380.81,TND,Shipped
OL001528,SO00602,PRD0191,3,14837.18,0,44511.54,TND,Delivered
OL001529,SO00602,PRD0317,9,8157.19,15,62402.5,TND,Pending
OL001530,SO00602,PRD0213,3,26138.86,0,78416.58,TND,Shipped
OL001531,SO00603,PRD0016,4,35400.51,0,141602.04,TND,Pending
OL001532,SO00603,PRD0255,5,16563.05,5,78674.49,TND,Delivered
OL001533,SO00604,PRD0170,1,9828.09,10,8845.28,TND,Delivered
OL001534,SO00605,PRD0468,1,22387,5,21267.65,TND,Shipped
OL001535,SO00605,PRD0209,9,9833.96,0,88505.64,TND,Delivered
OL001536,SO00606,PRD0460,7,15182.05,15,90333.2,TND,Delivered
OL001537,SO00606,PRD0115,8,22845.28,0,182762.24,TND,Delivered
OL001538,SO00606,PRD0048,9,26398.03,0,237582.27,TND,Shipped
OL001539,SO00607,PRD0160,8,27434.99,0,219479.92,TND,Shipped
OL001540,SO00608,PRD0166,9,17663.59,0,158972.31,TND,Pending
OL001541,SO00608,PRD0337,2,37752.06,0,75504.12,TND,Pending
OL001542,SO00609,PRD0065,9,44594.28,0,401348.52,TND,Shipped
OL001543,SO00609,PRD0113,4,38818.94,5,147511.97,TND,Pending
OL001544,SO00610,PRD0145,4,1652.07,0,6608.28,TND,Delivered
OL001545,SO00610,PRD0455,5,19392.94,0,96964.7,TND,Cancelled
OL001546,SO00610,PRD0315,10,25049.46,5,237969.87,TND,Pending
OL001547,SO00610,PRD0054,5,15323.56,10,68956.02,TND,Delivered
OL001548,SO00611,PRD0192,1,2600.2,5,2470.19,TND,Shipped
OL001549,SO00611,PRD0339,1,35801.57,10,32221.41,TND,Cancelled
OL001550,SO00611,PRD0075,1,30397.87,0,30397.87,TND,Delivered
OL001551,SO00611,PRD0297,4,5672.86,0,22691.44,TND,Delivered
OL001552,SO00612,PRD0248,10,44533.54,0,445335.4,TND,Cancelled
OL001553,SO00612,PRD0440,8,10470.5,5,79575.8,TND,Delivered
OL001554,SO00612,PRD0177,2,15519.86,5,29487.73,TND,Pending
OL001555,SO00612,PRD0097,9,11061.2,15,84618.18,TND,Delivered
OL001556,SO00613,PRD0131,8,13126.83,10,94513.18,TND,Delivered
OL001557,SO00613,PRD0175,2,34849,5,66213.1,TND,Delivered
OL001558,SO00614,PRD0033,7,5387.53,5,35827.07,TND,Cancelled
OL001559,SO00614,PRD0401,3,40341.57,0,121024.71,TND,Cancelled
OL001560,SO00614,PRD0188,2,1885.56,0,3771.12,TND,Pending
OL001561,SO00615,PRD0448,5,21969.64,0,109848.2,TND,Pending
OL001562,SO00615,PRD0178,2,38570.69,15,65570.17,TND,Cancelled
OL001563,SO00616,PRD0204,9,28415.02,0,255735.18,TND,Shipped
OL001564,SO00616,PRD0420,4,14811.94,10,53322.98,TND,Delivered
OL001565,SO00617,PRD0270,3,17281.45,5,49252.13,TND,Delivered
OL001566,SO00617,PRD0308,1,47825.24,10,43042.72,TND,Delivered
OL001567,SO00617,PRD0400,4,20072.67,5,76276.15,TND,Cancelled
OL001568,SO00618,PRD0192,2,2600.2,5,4940.38,TND,Pending
OL001569,SO00618,PRD0082,10,29513.21,0,295132.1,TND,Shipped
OL001570,SO00619,PRD0277,10,23948.72,0,239487.2,TND,Delivered
OL001571,SO00619,PRD0483,1,10063.87,15,8554.29,TND,Shipped
OL001572,SO00620,PRD0200,7,2154.08,10,13570.7,TND,Delivered
OL001573,SO00620,PRD0462,3,40118.17,5,114336.78,TND,Delivered
OL001574,SO00620,PRD0268,2,17195.82,0,34391.64,TND,Pending
OL001575,SO00621,PRD0107,10,43846.86,5,416545.17,TND,Delivered
OL001576,SO00621,PRD0473,7,18200.09,0,127400.63,TND,Delivered
OL001577,SO00621,PRD0376,3,20468.33,10,55264.49,TND,Shipped
OL001578,SO00622,PRD0201,3,2754.35,5,7849.9,TND,Delivered
OL001579,SO00622,PRD0403,4,6290.55,0,25162.2,TND,Delivered
OL001580,SO00623,PRD0494,5,28742.47,0,143712.35,TND,Delivered
OL001581,SO00623,PRD0486,10,16508.93,15,140325.9,TND,Delivered
OL001582,SO00624,PRD0073,6,31632.07,0,189792.42,TND,Delivered
OL001583,SO00624,PRD0345,5,44810.95,5,212852.01,TND,Shipped
OL001584,SO00624,PRD0142,10,48085.44,0,480854.4,TND,Pending
OL001585,SO00624,PRD0390,5,45768,10,205956,TND,Delivered
OL001586,SO00625,PRD0079,6,10735.71,10,57972.83,TND,Shipped
OL001587,SO00625,PRD0037,1,42967.61,0,42967.61,TND,Shipped
OL001588,SO00625,PRD0451,2,25443.89,5,48343.39,TND,Delivered
OL001589,SO00625,PRD0387,3,39460.21,10,106542.57,TND,Pending
OL001590,SO00626,PRD0389,2,35537.26,0,71074.52,TND,Pending
OL001591,SO00626,PRD0150,10,35483.26,10,319349.34,TND,Delivered
OL001592,SO00626,PRD0116,8,7654.21,10,55110.31,TND,Cancelled
OL001593,SO00626,PRD0268,7,17195.82,0,120370.74,TND,Delivered
OL001594,SO00627,PRD0432,5,13116.38,15,55744.61,TND,Pending
OL001595,SO00627,PRD0371,6,19527.23,0,117163.38,TND,Shipped
OL001596,SO00627,PRD0376,6,20468.33,0,122809.98,TND,Delivered
OL001597,SO00628,PRD0125,10,12933.26,0,129332.6,TND,Delivered
OL001598,SO00628,PRD0300,8,36915.81,5,280560.16,TND,Shipped
OL001599,SO00628,PRD0254,7,44540.84,5,296196.59,TND,Shipped
OL001600,SO00628,PRD0114,7,29304.05,0,205128.35,TND,Delivered
OL001601,SO00629,PRD0295,2,27625.37,0,55250.74,TND,Shipped
OL001602,SO00630,PRD0298,10,11798.63,0,117986.3,TND,Delivered
OL001603,SO00630,PRD0345,1,44810.95,0,44810.95,TND,Shipped
OL001604,SO00630,PRD0364,8,25729.2,5,195541.92,TND,Delivered
OL001605,SO00631,PRD0417,7,22096.97,5,146944.85,TND,Delivered
OL001606,SO00631,PRD0413,10,37753.29,0,377532.9,TND,Pending
OL001607,SO00631,PRD0322,6,22844.42,0,137066.52,TND,Shipped
OL001608,SO00631,PRD0382,1,33030.2,5,31378.69,TND,Shipped
OL001609,SO00632,PRD0184,6,732.02,0,4392.12,TND,Cancelled
OL001610,SO00632,PRD0420,5,14811.94,0,74059.7,TND,Delivered
OL001611,SO00632,PRD0350,8,7909.23,5,60110.15,TND,Pending
OL001612,SO00633,PRD0108,9,12360.5,5,105682.27,TND,Pending
OL001613,SO00633,PRD0286,6,40666.37,10,219598.4,TND,Delivered
OL001614,SO00634,PRD0439,10,24852.41,5,236097.89,TND,Shipped
OL001615,SO00634,PRD0046,4,12124.25,0,48497,TND,Delivered
OL001616,SO00634,PRD0171,2,401.27,5,762.41,TND,Delivered
OL001617,SO00634,PRD0181,8,33316.36,5,253204.34,TND,Shipped
OL001618,SO00635,PRD0136,8,43611.8,0,348894.4,TND,Shipped
OL001619,SO00635,PRD0439,6,24852.41,10,134203.01,TND,Cancelled
OL001620,SO00636,PRD0009,10,28851.93,0,288519.3,TND,Delivered
OL001621,SO00636,PRD0058,9,2288.88,0,20599.92,TND,Pending
OL001622,SO00636,PRD0098,3,47441.43,0,142324.29,TND,Pending
OL001623,SO00637,PRD0048,10,26398.03,15,224383.25,TND,Pending
OL001624,SO00637,PRD0047,5,21084.15,0,105420.75,TND,Delivered
OL001625,SO00638,PRD0204,7,28415.02,0,198905.14,TND,Cancelled
OL001626,SO00638,PRD0069,5,27885.54,5,132456.32,TND,Cancelled
OL001627,SO00638,PRD0472,6,46761.95,15,238485.94,TND,Delivered
OL001628,SO00639,PRD0126,9,27824.26,0,250418.34,TND,Cancelled
OL001629,SO00640,PRD0254,4,44540.84,10,160347.02,TND,Cancelled
OL001630,SO00641,PRD0449,8,22224.37,5,168905.21,TND,Delivered
OL001631,SO00641,PRD0116,1,7654.21,0,7654.21,TND,Cancelled
OL001632,SO00642,PRD0430,9,17694.95,15,135366.37,TND,Delivered
OL001633,SO00642,PRD0225,3,10611.37,10,28650.7,TND,Pending
OL001634,SO00642,PRD0213,10,26138.86,10,235249.74,TND,Cancelled
OL001635,SO00642,PRD0285,5,4299.55,5,20422.86,TND,Cancelled
OL001636,SO00643,PRD0221,4,4214.86,0,16859.44,TND,Delivered
OL001637,SO00643,PRD0190,3,16280.14,0,48840.42,TND,Shipped
OL001638,SO00643,PRD0187,4,21222.85,10,76402.26,TND,Pending
OL001639,SO00644,PRD0470,9,45719.41,5,390900.96,TND,Delivered
OL001640,SO00645,PRD0414,10,35128.46,0,351284.6,TND,Delivered
OL001641,SO00646,PRD0239,10,42082.38,10,378741.42,TND,Delivered
OL001642,SO00646,PRD0138,8,8386.63,0,67093.04,TND,Delivered
OL001643,SO00647,PRD0012,8,23445.95,5,178189.22,TND,Delivered
OL001644,SO00647,PRD0287,6,21521.37,0,129128.22,TND,Pending
OL001645,SO00648,PRD0350,6,7909.23,0,47455.38,TND,Pending
OL001646,SO00649,PRD0486,1,16508.93,5,15683.48,TND,Delivered
OL001647,SO00649,PRD0460,3,15182.05,15,38714.23,TND,Delivered
OL001648,SO00649,PRD0373,8,26079.59,0,208636.72,TND,Pending
OL001649,SO00650,PRD0170,9,9828.09,15,75184.89,TND,Delivered
OL001650,SO00650,PRD0120,9,40582.78,15,310458.27,TND,Pending
OL001651,SO00650,PRD0292,1,35799.89,15,30429.91,TND,Delivered
OL001652,SO00651,PRD0301,2,16679.17,5,31690.42,TND,Delivered
OL001653,SO00651,PRD0062,3,11199.53,5,31918.66,TND,Delivered
OL001654,SO00651,PRD0397,10,17451.94,10,157067.46,TND,Cancelled
OL001655,SO00652,PRD0016,8,35400.51,5,269043.88,TND,Delivered
OL001656,SO00652,PRD0333,2,39734.04,15,67547.87,TND,Pending
OL001657,SO00653,PRD0413,8,37753.29,0,302026.32,TND,Delivered
OL001658,SO00653,PRD0209,2,9833.96,0,19667.92,TND,Delivered
OL001659,SO00653,PRD0196,7,1904.45,10,11998.03,TND,Delivered
OL001660,SO00653,PRD0357,3,20052.03,0,60156.09,TND,Delivered
OL001661,SO00654,PRD0332,6,37603.12,0,225618.72,TND,Delivered
OL001662,SO00654,PRD0325,5,28849.29,0,144246.45,TND,Pending
OL001663,SO00654,PRD0042,9,2391.42,0,21522.78,TND,Delivered
OL001664,SO00655,PRD0001,9,38050.27,0,342452.43,TND,Delivered
OL001665,SO00655,PRD0494,5,28742.47,0,143712.35,TND,Shipped
OL001666,SO00656,PRD0440,3,10470.5,0,31411.5,TND,Pending
OL001667,SO00656,PRD0036,3,40537.18,5,115530.96,TND,Cancelled
OL001668,SO00656,PRD0490,2,16962.28,10,30532.1,TND,Shipped
OL001669,SO00657,PRD0294,8,10813.85,5,82185.26,TND,Shipped
OL001670,SO00657,PRD0091,3,41464.93,5,118175.05,TND,Shipped
OL001671,SO00657,PRD0457,8,30045.76,0,240366.08,TND,Delivered
OL001672,SO00658,PRD0414,5,35128.46,15,149295.95,TND,Delivered
OL001673,SO00659,PRD0303,3,44587.04,15,113696.95,TND,Delivered
OL001674,SO00659,PRD0266,10,41893.37,0,418933.7,TND,Pending
OL001675,SO00660,PRD0481,9,48454.2,10,392479.02,TND,Shipped
OL001676,SO00660,PRD0233,2,29214.54,5,55507.63,TND,Delivered
OL001677,SO00660,PRD0476,4,30736.24,0,122944.96,TND,Delivered
OL001678,SO00661,PRD0097,6,11061.2,0,66367.2,TND,Cancelled
OL001679,SO00661,PRD0407,8,4428.45,10,31884.84,TND,Shipped
OL001680,SO00661,PRD0207,10,30760.34,0,307603.4,TND,Delivered
OL001681,SO00661,PRD0022,6,45183.17,15,230434.17,TND,Pending
OL001682,SO00662,PRD0388,5,33705.02,0,168525.1,TND,Delivered
OL001683,SO00662,PRD0280,4,11998.87,0,47995.48,TND,Pending
OL001684,SO00662,PRD0330,7,22995.74,0,160970.18,TND,Delivered
OL001685,SO00662,PRD0103,1,19689.56,0,19689.56,TND,Delivered
OL001686,SO00663,PRD0313,5,35505.71,10,159775.7,TND,Pending
OL001687,SO00663,PRD0200,9,2154.08,10,17448.05,TND,Delivered
OL001688,SO00663,PRD0157,2,7177.93,0,14355.86,TND,Pending
OL001689,SO00663,PRD0255,10,16563.05,5,157348.98,TND,Pending
OL001690,SO00664,PRD0274,1,46862.75,0,46862.75,TND,Delivered
OL001691,SO00665,PRD0181,9,33316.36,0,299847.24,TND,Shipped
OL001692,SO00665,PRD0494,7,28742.47,5,191137.43,TND,Delivered
OL001693,SO00666,PRD0261,1,17644.85,15,14998.12,TND,Delivered
OL001694,SO00666,PRD0190,3,16280.14,10,43956.38,TND,Pending
OL001695,SO00667,PRD0366,4,35802.83,0,143211.32,TND,Pending
OL001696,SO00668,PRD0024,7,39870.32,0,279092.24,TND,Pending
OL001697,SO00669,PRD0003,6,22779.57,15,116175.81,TND,Cancelled
OL001698,SO00669,PRD0464,4,42545.69,0,170182.76,TND,Shipped
OL001699,SO00669,PRD0124,1,40959.88,0,40959.88,TND,Pending
OL001700,SO00670,PRD0452,10,47091.11,5,447365.54,TND,Shipped
OL001701,SO00670,PRD0473,5,18200.09,0,91000.45,TND,Shipped
OL001702,SO00670,PRD0217,5,1452.45,0,7262.25,TND,Delivered
OL001703,SO00671,PRD0194,4,8938.26,10,32177.74,TND,Delivered
OL001704,SO00671,PRD0143,10,22829.68,0,228296.8,TND,Pending
OL001705,SO00671,PRD0432,1,13116.38,5,12460.56,TND,Delivered
OL001706,SO00671,PRD0462,4,40118.17,0,160472.68,TND,Delivered
OL001707,SO00672,PRD0462,8,40118.17,0,320945.36,TND,Delivered
OL001708,SO00672,PRD0406,3,3172.82,15,8090.69,TND,Delivered
OL001709,SO00673,PRD0146,10,41936.1,0,419361,TND,Shipped
OL001710,SO00673,PRD0275,7,21853.57,10,137677.49,TND,Shipped
OL001711,SO00673,PRD0147,2,21366.62,5,40596.58,TND,Delivered
OL001712,SO00673,PRD0439,3,24852.41,5,70829.37,TND,Delivered
OL001713,SO00674,PRD0056,7,46715.98,0,327011.86,TND,Shipped
OL001714,SO00674,PRD0058,2,2288.88,0,4577.76,TND,Pending
OL001715,SO00674,PRD0118,8,6262.18,5,47592.57,TND,Delivered
OL001716,SO00674,PRD0020,1,40045.68,5,38043.4,TND,Delivered
OL001717,SO00675,PRD0394,6,40373.29,0,242239.74,TND,Delivered
OL001718,SO00675,PRD0108,3,12360.5,0,37081.5,TND,Cancelled
OL001719,SO00676,PRD0180,4,23129.96,15,78641.86,TND,Delivered
OL001720,SO00676,PRD0237,7,29083.17,0,203582.19,TND,Delivered
OL001721,SO00677,PRD0116,3,7654.21,5,21814.5,TND,Delivered
OL001722,SO00678,PRD0013,4,39276.96,5,149252.45,TND,Delivered
OL001723,SO00678,PRD0447,3,40058.13,0,120174.39,TND,Cancelled
OL001724,SO00678,PRD0226,1,1389.12,0,1389.12,TND,Delivered
OL001725,SO00678,PRD0036,9,40537.18,5,346592.89,TND,Pending
OL001726,SO00679,PRD0371,6,19527.23,0,117163.38,TND,Delivered
OL001727,SO00679,PRD0478,2,45054.95,5,85604.4,TND,Delivered
OL001728,SO00680,PRD0289,1,41770.64,10,37593.58,TND,Shipped
OL001729,SO00681,PRD0439,4,24852.41,10,89468.68,TND,Delivered
OL001730,SO00682,PRD0011,8,6654.23,15,45248.76,TND,Pending
OL001731,SO00683,PRD0352,8,30699.78,15,208758.5,TND,Delivered
OL001732,SO00683,PRD0316,8,14264.08,5,108407.01,TND,Delivered
OL001733,SO00683,PRD0199,8,18927.33,0,151418.64,TND,Shipped
OL001734,SO00684,PRD0275,3,21853.57,0,65560.71,TND,Pending
OL001735,SO00684,PRD0451,7,25443.89,15,151391.15,TND,Shipped
OL001736,SO00684,PRD0185,6,49983.92,5,284908.34,TND,Delivered
OL001737,SO00684,PRD0115,5,22845.28,0,114226.4,TND,Delivered
OL001738,SO00685,PRD0206,6,22103.87,0,132623.22,TND,Delivered
OL001739,SO00685,PRD0065,7,44594.28,0,312159.96,TND,Delivered
OL001740,SO00686,PRD0238,7,49552.77,0,346869.39,TND,Delivered
OL001741,SO00686,PRD0187,4,21222.85,0,84891.4,TND,Delivered
OL001742,SO00686,PRD0173,4,45622.65,15,155117.01,TND,Pending
OL001743,SO00686,PRD0167,10,49472.48,0,494724.8,TND,Delivered
OL001744,SO00687,PRD0192,7,2600.2,0,18201.4,TND,Delivered
OL001745,SO00687,PRD0330,8,22995.74,0,183965.92,TND,Shipped
OL001746,SO00687,PRD0158,10,40914.91,0,409149.1,TND,Delivered
OL001747,SO00687,PRD0110,6,46582.29,5,265519.05,TND,Delivered
OL001748,SO00688,PRD0480,8,32936.9,0,263495.2,TND,Delivered
OL001749,SO00688,PRD0265,10,44560.07,5,423320.66,TND,Delivered
OL001750,SO00688,PRD0222,10,49768.51,10,447916.59,TND,Pending
OL001751,SO00688,PRD0093,10,47153.95,10,424385.55,TND,Delivered
OL001752,SO00689,PRD0163,3,4168.68,10,11255.44,TND,Delivered
OL001753,SO00689,PRD0240,10,44359.99,15,377059.91,TND,Pending
OL001754,SO00689,PRD0126,1,27824.26,5,26433.05,TND,Shipped
OL001755,SO00689,PRD0445,2,41970.32,0,83940.64,TND,Shipped
OL001756,SO00690,PRD0170,2,9828.09,0,19656.18,TND,Shipped
OL001757,SO00691,PRD0381,4,17844.27,0,71377.08,TND,Delivered
OL001758,SO00691,PRD0078,10,32808.26,15,278870.21,TND,Pending
OL001759,SO00692,PRD0244,5,34941.5,0,174707.5,TND,Shipped
OL001760,SO00692,PRD0174,3,7319.41,15,18664.5,TND,Delivered
OL001761,SO00692,PRD0361,7,10265.03,0,71855.21,TND,Shipped
OL001762,SO00692,PRD0090,7,13806.78,0,96647.46,TND,Pending
OL001763,SO00693,PRD0359,4,23523.01,15,79978.23,TND,Pending
OL001764,SO00693,PRD0144,3,18270.16,15,46588.91,TND,Delivered
OL001765,SO00693,PRD0354,1,633.58,0,633.58,TND,Delivered
OL001766,SO00693,PRD0435,7,48331,0,338317,TND,Shipped
OL001767,SO00694,PRD0477,10,37223.08,0,372230.8,TND,Shipped
OL001768,SO00694,PRD0226,8,1389.12,15,9446.02,TND,Pending
OL001769,SO00694,PRD0300,6,36915.81,15,188270.63,TND,Shipped
OL001770,SO00695,PRD0091,3,41464.93,5,118175.05,TND,Pending
OL001771,SO00696,PRD0057,4,37919.74,15,128927.12,TND,Delivered
OL001772,SO00696,PRD0479,2,42244.85,0,84489.7,TND,Cancelled
OL001773,SO00697,PRD0009,7,28851.93,15,171668.98,TND,Delivered
OL001774,SO00697,PRD0319,5,43704.14,0,218520.7,TND,Delivered
OL001775,SO00697,PRD0457,9,30045.76,15,229850.06,TND,Delivered
OL001776,SO00697,PRD0303,6,44587.04,15,227393.9,TND,Delivered
OL001777,SO00698,PRD0359,5,23523.01,0,117615.05,TND,Delivered
OL001778,SO00698,PRD0157,1,7177.93,0,7177.93,TND,Cancelled
OL001779,SO00699,PRD0338,1,19477.55,0,19477.55,TND,Cancelled
OL001780,SO00699,PRD0042,10,2391.42,0,23914.2,TND,Pending
OL001781,SO00699,PRD0171,5,401.27,0,2006.35,TND,Shipped
OL001782,SO00699,PRD0283,7,43449.54,0,304146.78,TND,Pending
OL001783,SO00700,PRD0357,6,20052.03,10,108280.96,TND,Shipped
OL001784,SO00700,PRD0193,7,10858.56,0,76009.92,TND,Delivered
OL001785,SO00700,PRD0172,6,23984.26,5,136710.28,TND,Pending
OL001786,SO00701,PRD0145,8,1652.07,15,11234.08,TND,Delivered
OL001787,SO00701,PRD0137,6,28118.33,10,151838.98,TND,Shipped
OL001788,SO00701,PRD0043,1,48052.39,10,43247.15,TND,Shipped
OL001789,SO00701,PRD0468,2,22387,0,44774,TND,Delivered
OL001790,SO00702,PRD0079,10,10735.71,10,96621.39,TND,Shipped
OL001791,SO00703,PRD0005,1,15144.62,5,14387.39,TND,Delivered
OL001792,SO00704,PRD0080,10,24077.52,5,228736.44,TND,Shipped
OL001793,SO00705,PRD0324,2,6007.05,5,11413.4,TND,Delivered
OL001794,SO00705,PRD0448,3,21969.64,0,65908.92,TND,Pending
OL001795,SO00705,PRD0170,2,9828.09,0,19656.18,TND,Pending
OL001796,SO00705,PRD0403,2,6290.55,0,12581.1,TND,Shipped
OL001797,SO00706,PRD0108,2,12360.5,0,24721,TND,Pending
OL001798,SO00706,PRD0026,4,15645.36,0,62581.44,TND,Delivered
OL001799,SO00707,PRD0310,5,29294.57,5,139149.21,TND,Pending
OL001800,SO00707,PRD0362,1,1717.59,0,1717.59,TND,Delivered
OL001801,SO00707,PRD0096,2,47822.83,0,95645.66,TND,Delivered
OL001802,SO00707,PRD0241,3,20973.33,10,56627.99,TND,Pending
OL001803,SO00708,PRD0359,2,23523.01,0,47046.02,TND,Shipped
OL001804,SO00708,PRD0064,4,6616.47,0,26465.88,TND,Pending
OL001805,SO00709,PRD0308,5,47825.24,0,239126.2,TND,Delivered
OL001806,SO00709,PRD0212,6,33628.95,5,191685.01,TND,Delivered
OL001807,SO00709,PRD0260,5,21590.15,0,107950.75,TND,Delivered
OL001808,SO00710,PRD0033,8,5387.53,0,43100.24,TND,Pending
OL001809,SO00711,PRD0041,8,45204.98,0,361639.84,TND,Pending
OL001810,SO00711,PRD0346,2,26893.44,0,53786.88,TND,Shipped
OL001811,SO00711,PRD0392,6,20257.84,5,115469.69,TND,Pending
OL001812,SO00711,PRD0461,2,13778.08,5,26178.35,TND,Pending
OL001813,SO00712,PRD0231,8,16627.52,0,133020.16,TND,Delivered
OL001814,SO00712,PRD0184,8,732.02,0,5856.16,TND,Cancelled
OL001815,SO00712,PRD0381,4,17844.27,0,71377.08,TND,Delivered
OL001816,SO00713,PRD0210,8,10103.18,0,80825.44,TND,Shipped
OL001817,SO00713,PRD0239,7,42082.38,0,294576.66,TND,Shipped
OL001818,SO00713,PRD0451,8,25443.89,0,203551.12,TND,Pending
OL001819,SO00714,PRD0215,3,21261.21,10,57405.27,TND,Delivered
OL001820,SO00714,PRD0487,3,43523.47,0,130570.41,TND,Delivered
OL001821,SO00714,PRD0013,3,39276.96,0,117830.88,TND,Shipped
OL001822,SO00714,PRD0448,4,21969.64,0,87878.56,TND,Delivered
OL001823,SO00715,PRD0139,4,13359.01,0,53436.04,TND,Delivered
OL001824,SO00715,PRD0173,5,45622.65,10,205301.93,TND,Shipped
OL001825,SO00716,PRD0117,10,23984.16,5,227849.52,TND,Delivered
OL001826,SO00716,PRD0098,3,47441.43,0,142324.29,TND,Pending
OL001827,SO00716,PRD0250,6,10438.86,15,53238.19,TND,Delivered
OL001828,SO00717,PRD0362,5,1717.59,0,8587.95,TND,Delivered
OL001829,SO00717,PRD0245,8,44106.12,10,317564.06,TND,Delivered
OL001830,SO00717,PRD0312,1,37287.98,15,31694.78,TND,Pending
OL001831,SO00718,PRD0323,10,47991.31,0,479913.1,TND,Delivered
OL001832,SO00718,PRD0160,3,27434.99,5,78189.72,TND,Delivered
OL001833,SO00718,PRD0351,6,30856.18,10,166623.37,TND,Shipped
OL001834,SO00719,PRD0290,2,34516.83,0,69033.66,TND,Delivered
OL001835,SO00719,PRD0497,4,24454.52,0,97818.08,TND,Delivered
