  crm_revenue_history  ·  2880 lignes  ·  8 colonnes,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
REV000331,ACC0139,2022-07,11336350.46,7809881.33,1406008.15,EUR,Product
REV000332,ACC0139,2022-08,12234832.52,8707695.07,3401740.24,EUR,Consulting
REV000333,ACC0139,2022-09,11101194.82,5626034.76,2707391.32,EUR,Maintenance
REV000334,ACC0139,2022-10,12723609.54,10078064.55,2075969.17,EUR,Consulting
REV000335,ACC0139,2022-11,10832318.11,7184900.07,665055.23,EUR,Service
REV000336,ACC0139,2022-12,14039304.16,12165376.96,2501433.86,EUR,Service
REV000337,ACC0139,2023-01,13904386.27,7916370.39,3466758.43,EUR,Service
REV000338,ACC0139,2023-02,17181729.52,12265515.13,989653.86,EUR,Service
REV000339,ACC0139,2023-03,16373735.19,13902285.65,3875284.81,EUR,Product
REV000340,ACC0139,2023-04,15500947.38,12525745.12,3247332.4,EUR,Maintenance
REV000341,ACC0139,2023-05,14699949.6,10146671.92,2516598.06,EUR,Maintenance
REV000342,ACC0139,2023-06,14473604.24,10056136.71,3765668.67,EUR,Service
REV000343,ACC0139,2023-07,11614976.18,6517658.26,1361060.81,EUR,Product
REV000344,ACC0139,2023-08,11494308.45,5807763.79,1487861.15,EUR,Product
REV000345,ACC0139,2023-09,12303342.25,7158793,2932843.07,EUR,Service
REV000346,ACC0139,2023-10,11825028.91,8322168.82,3499232.21,EUR,Service
REV000347,ACC0139,2023-11,12092065.86,8456055.95,2536789.31,EUR,Product
REV000348,ACC0139,2023-12,13969600.43,8866686.32,3591538.96,EUR,Maintenance
REV000349,ACC0139,2024-01,15276444.44,7914159.96,3276266.82,EUR,Service
REV000350,ACC0139,2024-02,16692918.52,10151062.91,3550056.32,EUR,Maintenance
REV000351,ACC0139,2024-03,17699617.5,9163411.13,1917170.72,EUR,Product
REV000352,ACC0139,2024-04,17342533.46,13962170.56,2307092.59,EUR,Product
REV000353,ACC0139,2024-05,14265787.16,11934938.35,775924.14,EUR,Product
REV000354,ACC0139,2024-06,13974111.47,7525724.42,3298245.88,EUR,Maintenance
REV000355,ACC0139,2024-07,13339593.64,9183856.61,2443114.54,EUR,Service
REV000356,ACC0139,2024-08,10407169.67,5676814.61,1323694.59,EUR,Service
REV000357,ACC0139,2024-09,10509273.82,7042729.83,1227758.53,EUR,Consulting
REV000358,ACC0139,2024-10,11765910.79,5900338.57,2123694.64,EUR,Maintenance
REV000359,ACC0139,2024-11,13051632.03,10906460.89,1696712.18,EUR,Service
REV000360,ACC0139,2024-12,15459273.73,12713588.64,1841407.06,EUR,Service
REV000361,ACC0044,2022-01,23265634.86,17651198.28,2441630.07,EUR,Consulting
REV000362,ACC0044,2022-02,23400839.64,15075705.53,4379678.88,EUR,Maintenance
REV000363,ACC0044,2022-03,28222874.51,22654433.71,2580603.33,EUR,Service
REV000364,ACC0044,2022-04,21247900.83,12406963.48,5573890.28,EUR,Service
REV000365,ACC0044,2022-05,25007690.52,19503936.5,3650804.48,EUR,Product
REV000366,ACC0044,2022-06,20294069.6,15360512.64,4471707.71,EUR,Service
REV000367,ACC0044,2022-07,19312732.61,17240291.09,3522792.4,EUR,Consulting
REV000368,ACC0044,2022-08,19339652.53,13542806.21,2392803.58,EUR,Product
REV000369,ACC0044,2022-09,16883358.39,11017977.07,2371326.02,EUR,Service
REV000370,ACC0044,2022-10,17983279.83,13262451.65,1004382.26,EUR,Service
REV000371,ACC0044,2022-11,21802265.94,12233360.86,1817859.63,EUR,Maintenance
REV000372,ACC0044,2022-12,21499436.33,14622282.41,3776305.62,EUR,Service
REV000373,ACC0044,2023-01,24491875.28,21853571.52,6636707.14,EUR,Product
REV000374,ACC0044,2023-02,22341476.66,11491665.29,5655473.33,EUR,Maintenance
REV000375,ACC0044,2023-03,21337269.03,14325102.29,5461925.13,EUR,Consulting
REV000376,ACC0044,2023-04,22334178.48,15169561.59,4863819.13,EUR,Service
REV000377,ACC0044,2023-05,19198975.87,15819340.27,5684964.27,EUR,Service
REV000378,ACC0044,2023-06,19673858.25,16062223.27,3052985.73,EUR,Service
REV000379,ACC0044,2023-07,17636727.99,10247115.66,3195913.2,EUR,Consulting
REV000380,ACC0044,2023-08,18138429.95,13598854.2,1087360.54,EUR,Service
REV000381,ACC0044,2023-09,15214804.65,8886242.81,2716559,EUR,Service
REV000382,ACC0044,2023-10,17980720.92,9408075.17,3510874.59,EUR,Service
REV000383,ACC0044,2023-11,18065849.45,16169413.75,4345313.72,EUR,Service
REV000384,ACC0044,2023-12,20018274.87,11691456.3,2319990.66,EUR,Service
REV000385,ACC0044,2024-01,22406840.14,14887327.89,4061932.29,EUR,Consulting
REV000386,ACC0044,2024-02,23047975.72,15198698.84,2022100.77,EUR,Service
REV000387,ACC0044,2024-03,20131799,15551885.28,1914567.83,EUR,Consulting
REV000388,ACC0044,2024-04,20688720.58,15574757.15,2760597.55,EUR,Product
REV000389,ACC0044,2024-05,16997449.77,14471587.79,3173520.8,EUR,Product
REV000390,ACC0044,2024-06,15245066.89,10811769.4,2237086.1,EUR,Maintenance
REV000391,ACC0044,2024-07,15092500.77,12148967.74,2681724.42,EUR,Product
REV000392,ACC0044,2024-08,15528443.07,10798195.62,4330138.87,EUR,Service
REV000393,ACC0044,2024-09,12855605.96,10338093.26,3746522.23,EUR,Product
REV000394,ACC0044,2024-10,15545474.64,8593259.62,2646802.19,EUR,Product
REV000395,ACC0044,2024-11,16274644.26,11749231.69,2390835.7,EUR,Service
REV000396,ACC0044,2024-12,16555720.24,12956110,3570876.89,EUR,Maintenance
REV000397,ACC0083,2022-01,24748581.77,18387918.5,4047144.35,EUR,Product
REV000398,ACC0083,2022-02,24801273.55,17269918.41,4093708.53,EUR,Service
REV000399,ACC0083,2022-03,25272628.72,21352866.27,6210373.17,EUR,Consulting
REV000400,ACC0083,2022-04,27277840.99,17504880.55,4405992.27,EUR,Maintenance
REV000401,ACC0083,2022-05,25124810.7,17007076.69,5902666.47,EUR,Maintenance
REV000402,ACC0083,2022-06,25355480.27,21601372.74,1902612.13,EUR,Service
REV000403,ACC0083,2022-07,20275318.02,15264278.17,4467390.37,EUR,Maintenance
REV000404,ACC0083,2022-08,18100822.06,11638657.71,3817949.63,EUR,Service
REV000405,ACC0083,2022-09,22875763.83,17091556.58,5006943.44,EUR,Maintenance
REV000406,ACC0083,2022-10,19629454.97,12014456.73,1200893.15,EUR,Service
REV000407,ACC0083,2022-11,24009607.77,16894128.37,2456402.43,EUR,Consulting
REV000408,ACC0083,2022-12,26125487.71,18114339.68,1642027.8,EUR,Consulting
REV000409,ACC0083,2023-01,31269457.8,16915560.04,2754717.16,EUR,Product
REV000410,ACC0083,2023-02,30178578.27,15683439.73,4531285.97,EUR,Consulting
REV000411,ACC0083,2023-03,30845951.73,16827464.07,6383455.67,EUR,Service
REV000412,ACC0083,2023-04,35725985.84,18929739.17,2121002.55,EUR,Service
REV000413,ACC0083,2023-05,30522511.51,25984930.48,4962458.64,EUR,Service
REV000414,ACC0083,2023-06,34857461.44,20665186.96,10226505.85,EUR,Maintenance
REV000415,ACC0083,2023-07,29984339.25,22518995.12,4176522.34,EUR,Service
REV000416,ACC0083,2023-08,26769933.93,19536751.08,3302368.86,EUR,Consulting
REV000417,ACC0083,2023-09,33092183.84,29646304.82,8433566.01,EUR,Service
REV000418,ACC0083,2023-10,31837935.63,26290538.64,2120356,EUR,Product
REV000419,ACC0083,2023-11,25949566.41,14373076.2,3368889.5,EUR,Product
REV000420,ACC0083,2023-12,29893082.62,25332642.27,4148167.68,EUR,Consulting
REV000421,ACC0083,2024-01,37181701.82,24035017.75,8425545.38,EUR,Product
REV000422,ACC0083,2024-02,43809566.97,33515131.57,4748096.48,EUR,Service
REV000423,ACC0083,2024-03,38679813.09,34219750.83,9418758.79,EUR,Product
REV000424,ACC0083,2024-04,45543782.17,24388298.88,8644330.39,EUR,Consulting
REV000425,ACC0083,2024-05,41128773.42,31453456.43,8663086.81,EUR,Consulting
REV000426,ACC0083,2024-06,38363625.86,20570119.43,10113960.33,EUR,Maintenance
REV000427,ACC0083,2024-07,37689454.4,19884542.6,5153651.06,EUR,Maintenance
REV000428,ACC0083,2024-08,30912729.46,25312541.93,1730850.03,EUR,Service
REV000429,ACC0083,2024-09,33475877.8,19513811.59,4114494.68,EUR,Service
REV000430,ACC0083,2024-10,33667092.36,19212947.46,2712992.94,EUR,Maintenance
REV000431,ACC0083,2024-11,39270706.01,28625232.82,7311904.54,EUR,Maintenance
REV000432,ACC0083,2024-12,46300540.27,36868632.7,13002911.66,EUR,Service
REV000433,ACC0180,2022-01,40040441.95,27098625.57,5372127.08,EUR,Consulting
REV000434,ACC0180,2022-02,45384148.69,34753445.04,6858560.24,EUR,Service
REV000435,ACC0180,2022-03,44415197.35,33676143.27,12689332.23,EUR,Consulting
REV000436,ACC0180,2022-04,49861405.16,30911117.27,5901812.97,EUR,Service
REV000437,ACC0180,2022-05,46305896.6,36101011.96,2993370.87,EUR,Service
REV000438,ACC0180,2022-06,40915680.52,28425815.6,6646225.39,EUR,Product
REV000439,ACC0180,2022-07,35398533.34,31805211.45,7004408.08,EUR,Maintenance
REV000440,ACC0180,2022-08,37237596.59,28515626.74,11142612.61,EUR,Consulting
REV000441,ACC0180,2022-09,36586342.94,29571285.38,2091566.22,EUR,Product
REV000442,ACC0180,2022-10,39523520.24,35084940.7,9377956,EUR,Service
REV000443,ACC0180,2022-11,37025162.5,28077064.1,5410031.82,EUR,Maintenance
REV000444,ACC0180,2022-12,46541182.78,31007897.72,7591098.31,EUR,Product
REV000445,ACC0180,2023-01,49742886.45,39719792.06,14797858.08,EUR,Service
REV000446,ACC0180,2023-02,47449080.33,42654481.54,11228889.97,EUR,Consulting
REV000447,ACC0180,2023-03,48293232.18,29514598.97,12209829.73,EUR,Consulting
REV000448,ACC0180,2023-04,52705397.57,29051340.32,11595838.01,EUR,Consulting
REV000449,ACC0180,2023-05,51014409.13,30989516.43,10054724.47,EUR,Product
REV000450,ACC0180,2023-06,44633510.36,30131513.73,6955872.83,EUR,Product
REV000451,ACC0180,2023-07,38471253.51,25713816.89,5367542.22,EUR,Maintenance
REV000452,ACC0180,2023-08,42597208.09,31765047.91,5616418.8,EUR,Service
REV000453,ACC0180,2023-09,40214305.31,24548069.51,6068392.91,EUR,Product
REV000454,ACC0180,2023-10,39808613.96,23810538.9,10532830.1,EUR,Product
REV000455,ACC0180,2023-11,40960848.97,25462008.43,6097564.01,EUR,Service
REV000456,ACC0180,2023-12,45597982.1,37554569.59,11554028.46,EUR,Product
REV000457,ACC0180,2024-01,46321315.26,30270610.81,7985983.02,EUR,Product
REV000458,ACC0180,2024-02,51492932.66,41859527.57,7166582.82,EUR,Consulting
REV000459,ACC0180,2024-03,56876411.02,37115093.04,11550753.78,EUR,Service
REV000460,ACC0180,2024-04,48932297.97,28042272.05,10830052.17,EUR,Service
REV000461,ACC0180,2024-05,47661114.08,40622494.96,12056984.64,EUR,Product
REV000462,ACC0180,2024-06,48089827.08,40555401.48,11936049.07,EUR,Maintenance
REV000463,ACC0180,2024-07,43111072.29,27131977.01,12640195.9,EUR,Maintenance
REV000464,ACC0180,2024-08,39559589.19,31204705.03,4037909.27,EUR,Consulting
REV000465,ACC0180,2024-09,40422529.64,35871661.96,9898341.15,EUR,Consulting
REV000466,ACC0180,2024-10,40440590.62,28002862.77,3847598.06,EUR,Consulting
REV000467,ACC0180,2024-11,47767710.49,28253527.27,2397862.92,EUR,Service
REV000468,ACC0180,2024-12,47315384.46,28440159.83,6638315.38,EUR,Service
REV000469,ACC0112,2022-01,40555556.65,21635449.34,8989521.78,EUR,Product
REV000470,ACC0112,2022-02,42158242.76,22643950.91,4855727.01,EUR,Maintenance
REV000471,ACC0112,2022-03,41301842.39,28217227.7,7403960.55,EUR,Service
REV000472,ACC0112,2022-04,42782350.79,36362406.79,2225508.25,EUR,Product
REV000473,ACC0112,2022-05,43309276.44,27236868.94,4805816.22,EUR,Service
REV000474,ACC0112,2022-06,38885296.8,22465111.9,8733298.06,EUR,Maintenance
REV000475,ACC0112,2022-07,38630307.57,27072868.29,2508792.61,EUR,Maintenance
REV000476,ACC0112,2022-08,29293194.47,15651636.23,2974214.39,EUR,Product
REV000477,ACC0112,2022-09,35027037.6,18803903.82,2319866.23,EUR,Product
REV000478,ACC0112,2022-10,35356675.8,26606709.4,10123399.14,EUR,Product
REV000479,ACC0112,2022-11,42343503.5,34695111.81,2938811.07,EUR,Service
REV000480,ACC0112,2022-12,51763199.24,38943769.8,6730296.49,EUR,Service
REV000481,ACC0112,2023-01,52857106.82,33419825.18,8644007.03,EUR,Product
REV000482,ACC0112,2023-02,51056044.56,25574985.53,13577395.78,EUR,Maintenance
REV000483,ACC0112,2023-03,52204554.73,39812147.74,5799810.14,EUR,Maintenance
REV000484,ACC0112,2023-04,67693458.47,38699154.88,15959510.97,EUR,Product
REV000485,ACC0112,2023-05,61010547.38,31316478.98,5867478.68,EUR,Product
REV000486,ACC0112,2023-06,58063479.42,36817834.73,12295405.16,EUR,Consulting
REV000487,ACC0112,2023-07,49731958.56,42967489.45,2721169.74,EUR,Service
REV000488,ACC0112,2023-08,50139518.34,39929115.7,3708289.1,EUR,Maintenance
REV000489,ACC0112,2023-09,46936138.93,23980771.63,7144356.95,EUR,Product
REV000490,ACC0112,2023-10,50137860.89,39880363.33,9606286.3,EUR,Product
REV000491,ACC0112,2023-11,59127762.77,52815375.76,8895703,EUR,Consulting
REV000492,ACC0112,2023-12,64209135.78,35716961.56,5388485.99,EUR,Product
REV000493,ACC0112,2024-01,76868073.15,39582699.39,22891577.4,EUR,Product
REV000494,ACC0112,2024-02,76555792.9,58636814.27,4730986.1,EUR,Service
REV000495,ACC0112,2024-03,76145233.99,58023126.52,5627243.02,EUR,Maintenance
REV000496,ACC0112,2024-04,75664868.78,40118289.74,18124851.11,EUR,Product
REV000497,ACC0112,2024-05,73921829.46,46031043.05,7828823.7,EUR,Product
REV000498,ACC0112,2024-06,72088586.91,41278947.48,10431803.11,EUR,Consulting
REV000499,ACC0112,2024-07,71164639.86,58258422.06,6374997.17,EUR,Maintenance
REV000500,ACC0112,2024-08,65106112.29,43275262.96,7866580.02,EUR,Product
REV000501,ACC0112,2024-09,75295748.82,46812248.8,13187999.6,EUR,Product
REV000502,ACC0112,2024-10,71095749.21,47725063.35,3643239.94,EUR,Product
REV000503,ACC0112,2024-11,66963825.75,47196073,10536737.38,EUR,Product
REV000504,ACC0112,2024-12,82399884.09,60426908.59,11466134.26,EUR,Service
REV000505,ACC0182,2022-01,13192323.69,10131815.18,2721254.41,EUR,Consulting
REV000506,ACC0182,2022-02,16130204.84,11614692.49,3327203.76,EUR,Product
REV000507,ACC0182,2022-03,18379743.85,12659215.56,1985257.44,EUR,Service
REV000508,ACC0182,2022-04,16453417.26,9395320.13,2400752.4,EUR,Consulting
REV000509,ACC0182,2022-05,14482192.16,9389826.53,1927998.4,EUR,Maintenance
REV000510,ACC0182,2022-06,14393836.74,9442856.22,1287190.64,EUR,Maintenance
REV000511,ACC0182,2022-07,15453455.82,13118979.16,2746453.89,EUR,Service
REV000512,ACC0182,2022-08,12143631.38,7366817.58,2983557.49,EUR,Service
REV000513,ACC0182,2022-09,13120896.22,7868410.39,3440941.97,EUR,Maintenance
REV000514,ACC0182,2022-10,14244871.35,11552332.53,4091740.39,EUR,Consulting
REV000515,ACC0182,2022-11,15947869.58,10486085.85,3666730.9,EUR,Maintenance
REV000516,ACC0182,2022-12,14434027.07,11251278.56,3246608.61,EUR,Service
REV000517,ACC0182,2023-01,17963369.08,14456124.17,4853235.8,EUR,Service
REV000518,ACC0182,2023-02,19262611.45,10818622.06,1938531.3,EUR,Consulting
REV000519,ACC0182,2023-03,16390981.77,13145424.56,2410528.54,EUR,Consulting
REV000520,ACC0182,2023-04,18130278.27,12508594.38,1616560.1,EUR,Service
REV000521,ACC0182,2023-05,17518584.6,13278115.2,4966570.18,EUR,Consulting
REV000522,ACC0182,2023-06,15880244.67,9366838.76,1871699.03,EUR,Consulting
REV000523,ACC0182,2023-07,13349167.96,8205035.1,2498059.05,EUR,Service
REV000524,ACC0182,2023-08,12553311.46,6407884.05,3090600.97,EUR,Service
REV000525,ACC0182,2023-09,14545739.21,10405439.45,1803799.3,EUR,Service
REV000526,ACC0182,2023-10,13252126.41,10612571.88,3176922.3,EUR,Maintenance
REV000527,ACC0182,2023-11,13981404.57,7422246.5,1035258.37,EUR,Consulting
REV000528,ACC0182,2023-12,15912919.96,8602563.42,4363868.51,EUR,Service
REV000529,ACC0182,2024-01,16505597.08,9551684.73,2731282.82,EUR,Product
REV000530,ACC0182,2024-02,21803722.61,15035705.85,3159030.1,EUR,Service
REV000531,ACC0182,2024-03,19958126.25,11304651.3,5139704.74,EUR,Product
REV000532,ACC0182,2024-04,20929189.99,14010939.82,3568288.54,EUR,Service
REV000533,ACC0182,2024-05,19575636.32,15359658.96,3699462.22,EUR,Product
REV000534,ACC0182,2024-06,17163680.59,9390762.02,5059905.27,EUR,Consulting
REV000535,ACC0182,2024-07,14502889.63,9561650.09,1437451.41,EUR,Maintenance
REV000536,ACC0182,2024-08,15605139.52,8950755.57,3286615.12,EUR,Maintenance
REV000537,ACC0182,2024-09,13810730.16,11041210.61,4113854.13,EUR,Service
REV000538,ACC0182,2024-10,14072715.23,8975423.96,2130114.74,EUR,Consulting
REV000539,ACC0182,2024-11,17992566.95,10372750.24,1389407.44,EUR,Product
REV000540,ACC0182,2024-12,20748385.04,15259451.01,5702062.28,EUR,Product
REV000541,ACC0123,2022-01,23271120.01,16966111.99,4105183.29,EUR,Maintenance
REV000542,ACC0123,2022-02,27326651.68,20681150.25,6165684.25,EUR,Service
REV000543,ACC0123,2022-03,26837302.69,16554661.41,4429259.2,EUR,Service
REV000544,ACC0123,2022-04,23486913.42,15611224.43,6394352.05,EUR,Product
REV000545,ACC0123,2022-05,26221912.22,16557947.78,5244922.26,EUR,Product
REV000546,ACC0123,2022-06,24503088.91,15681039.41,5962565.52,EUR,Product
REV000547,ACC0123,2022-07,21715840.67,14344199.69,4986040.12,EUR,Service
REV000548,ACC0123,2022-08,20414564.67,16424894.11,1435673.76,EUR,Product
REV000549,ACC0123,2022-09,22450902.47,13669684.32,2648627.53,EUR,Service
REV000550,ACC0123,2022-10,19279884.31,14705087.52,1952659.45,EUR,Maintenance
REV000551,ACC0123,2022-11,19361052,13812012.64,1453970.81,EUR,Product
REV000552,ACC0123,2022-12,20985421.96,12719702.4,4870561.14,EUR,Consulting
REV000553,ACC0123,2023-01,24634042.99,20840156.24,4271689.66,EUR,Product
REV000554,ACC0123,2023-02,29008842.69,20821431.97,2202710.24,EUR,Product
REV000555,ACC0123,2023-03,28871921.36,17703404.96,6167423.56,EUR,Service
REV000556,ACC0123,2023-04,25629416.51,13302288.9,3277685.37,EUR,Consulting
REV000557,ACC0123,2023-05,23424999.68,13226219.54,6511280.19,EUR,Product
REV000558,ACC0123,2023-06,20933472.56,17611044.05,5891880.83,EUR,Service
REV000559,ACC0123,2023-07,21509351.08,15437616.11,1252814.2,EUR,Consulting
REV000560,ACC0123,2023-08,23340518.92,13971147.31,2009498.83,EUR,Consulting
REV000561,ACC0123,2023-09,19623106.61,15853180.63,2245947.75,EUR,Consulting
REV000562,ACC0123,2023-10,23184078.61,14013691.74,2063014.01,EUR,Product
REV000563,ACC0123,2023-11,22657458.47,14222100.16,1555928.08,EUR,Product
REV000564,ACC0123,2023-12,19496505.13,10498231.38,5056094.15,EUR,Consulting
REV000565,ACC0123,2024-01,28133015.24,15188332.27,7882735.13,EUR,Service
REV000566,ACC0123,2024-02,32317642.91,17437075.25,7286740.51,EUR,Product
REV000567,ACC0123,2024-03,31377322.47,21907802.14,3163447.34,EUR,Product
REV000568,ACC0123,2024-04,28134800.2,17549780.19,7368475.17,EUR,Product
REV000569,ACC0123,2024-05,24862600.14,13777448.37,6875828.03,EUR,Maintenance
REV000570,ACC0123,2024-06,31331655.38,22192268.25,7856445.97,EUR,Product
REV000571,ACC0123,2024-07,24130708.67,12953515.37,2005985.88,EUR,Service
REV000572,ACC0123,2024-08,23559061.81,13067904.73,4032009.02,EUR,Maintenance
REV000573,ACC0123,2024-09,21005991.9,16994746.99,4240962.64,EUR,Consulting
REV000574,ACC0123,2024-10,20664607.15,14389671.04,2554992.85,EUR,Service
REV000575,ACC0123,2024-11,24695464.23,18325973.6,2709352.46,EUR,Maintenance
REV000576,ACC0123,2024-12,30572004.87,21392051.5,6226494.77,EUR,Product
REV000577,ACC0035,2022-01,1799245.97,987508.4,349771.32,EUR,Product
REV000578,ACC0035,2022-02,1810009.06,1157211.98,487335.24,EUR,Product
REV000579,ACC0035,2022-03,2001905.34,1191108.53,560574.16,EUR,Product
REV000580,ACC0035,2022-04,2154064.33,1450411.19,464141.41,EUR,Service
REV000581,ACC0035,2022-05,1998189.43,1324016.26,226430.28,EUR,Service
REV000582,ACC0035,2022-06,1933252.93,1552525.77,336795.91,EUR,Service
REV000583,ACC0035,2022-07,1905323.36,1009860.85,161443.14,EUR,Service
REV000584,ACC0035,2022-08,1500350.31,1310848.4,250012.63,EUR,Service
REV000585,ACC0035,2022-09,1803220.27,1409964.37,214545.9,EUR,Service
REV000586,ACC0035,2022-10,2029614.51,1505575.37,358573.81,EUR,Consulting
REV000587,ACC0035,2022-11,1998599.18,1477272.01,590167.18,EUR,Product
REV000588,ACC0035,2022-12,2802667.77,2186928.6,378873.82,EUR,Service
REV000589,ACC0035,2023-01,3022731.89,2646800.88,844108.86,EUR,Product
REV000590,ACC0035,2023-02,2690479.63,2299297.56,707419.77,EUR,Product
REV000591,ACC0035,2023-03,3251663.36,2455853.26,232837,EUR,Product
REV000592,ACC0035,2023-04,2752950.36,1774689.77,390202.03,EUR,Product
REV000593,ACC0035,2023-05,3297746.46,2801718.89,557657.95,EUR,Maintenance
REV000594,ACC0035,2023-06,3367613.44,2564652.49,399444.74,EUR,Maintenance
REV000595,ACC0035,2023-07,3070752.59,1541632.82,781822.65,EUR,Service
REV000596,ACC0035,2023-08,3005809.75,1719362.4,180743.29,EUR,Maintenance
REV000597,ACC0035,2023-09,2759372.83,1870942.76,695380.37,EUR,Consulting
REV000598,ACC0035,2023-10,3346817.42,2761433.37,509701.95,EUR,Service
REV000599,ACC0035,2023-11,3326974.16,2558198.02,988340.44,EUR,Maintenance
REV000600,ACC0035,2023-12,3858466.98,2146416.71,647945.01,EUR,Product
REV000601,ACC0035,2024-01,4270918.83,2992209.49,332406.33,EUR,Service
REV000602,ACC0035,2024-02,4606332.11,2725785,866237.1,EUR,Product
REV000603,ACC0035,2024-03,4591090.62,3316725.79,555416.95,EUR,Service
REV000604,ACC0035,2024-04,4136863.3,2938842.31,577005.41,EUR,Service
REV000605,ACC0035,2024-05,4997555.69,3689186.56,289795.49,EUR,Product
REV000606,ACC0035,2024-06,5302383.59,3219557.65,1067554.8,EUR,Product
REV000607,ACC0035,2024-07,4658651.62,3024444.55,1143413.99,EUR,Maintenance
REV000608,ACC0035,2024-08,4710662.48,2411296.27,1240074.76,EUR,Maintenance
REV000609,ACC0035,2024-09,4348260.51,2511972.56,1268802.95,EUR,Consulting
REV000610,ACC0035,2024-10,4968400.73,3762328.42,983803.8,EUR,Consulting
